Plant_Biomass,Year,Yr,Site,Latitude,Longitude,evi_max_05_10,slope,elevation,Percent_flooding,srad_peak,dayl_Max,nd_swir2_nir_mean_05_10,ndvi_mean_08_10,nd_r_g_max_05_10,spei14d
2070.292,2020,1/1/2020,6,31.387776,-81.279719,0.095443499,3.4225821495056152,1.0404555797576904,0.3321739130434782,310.0017395019531,50559.12891,-0.454139447,0.3460477927292834,0.05426009,-0.197857127
1445.7,2022,1/1/2022,6,31.387776,-81.279719,0.1295924222974957,3.4225821495056152,1.0404555797576904,0.3321739130434782,337.4472961425781,50559.12891,-0.469641125,0.3461732595180307,-0.01887474,-0.342054784
123.76,2000,1/1/2000,6,31.387844,-81.280299,0.067103434,0.1140826046466827,0.8511329293251038,0.1900532859680284,333.8920593261719,50559.12891,-0.388798571,0.2912666188997686,0.040364614,-0.428493142
264.752,2001,1/1/2001,6,31.387844,-81.280299,0.1036541579255997,0.1140826046466827,0.8511329293251038,0.1900532859680284,342.8481445,50559.12891,-0.469730074,0.3703257456878777,0.012570876,-0.236986294
578.016,2004,1/1/2004,6,31.387844,-81.280299,0.129733713,0.1140826046466827,0.8511329293251038,0.1900532859680284,319.4435729980469,50559.12891,-0.538835329,0.4523729648083278,0.036487293,-0.178082198
185.04,2006,1/1/2006,6,31.387844,-81.280299,0.09402278,0.1140826046466827,0.8511329293251038,0.1900532859680284,347.6445617675781,50559.12891,-0.460119572,0.3209185397681082,0.053843212,-0.285753429
122.464,2007,1/1/2007,6,31.387844,-81.280299,0.08269101,0.1140826046466827,0.8511329293251038,0.1900532859680284,313.9540100097656,50559.12891,-0.463575052,0.3099993505332524,0.015116564,-0.28684932
39.84,2008,1/1/2008,6,31.387844,-81.280299,0.066200989,0.1140826046466827,0.8511329293251038,0.1900532859680284,328.1792297363281,50559.12891,-0.405599426,0.2740738712592065,-0.019133426,-0.189589038
202.176,2009,1/1/2009,6,31.387844,-81.280299,0.096231536,0.1140826046466827,0.8511329293251038,0.1900532859680284,323.7977294921875,50559.12891,-0.570367625,0.3464466214226491,0.008613168,0.106849305
216.032,2010,1/1/2010,6,31.387844,-81.280299,0.1016457395657066,0.1140826046466827,0.8511329293251038,0.1900532859680284,338.2954406738281,50559.12891,-0.535201523,0.3616439500464065,0.058211913,-0.608082175
180.64,2011,1/1/2011,6,31.387844,-81.280299,0.083836979,0.1140826046466827,0.8511329293251038,0.1900532859680284,347.7743530273437,50559.12891,-0.466970544,0.2961538969380135,0.03628954,-0.338767111
66.4,2012,1/1/2012,6,31.387844,-81.280299,0.05987233,0.1140826046466827,0.8511329293251038,0.1900532859680284,325.7543334960937,50559.12891,-0.430040577,0.241023565,0.049195969,-0.239863008
266.88,2013,1/1/2013,6,31.387844,-81.280299,0.1232124087422512,0.1140826046466827,0.8511329293251038,0.1900532859680284,331.7611999511719,50559.12891,-0.520271255,0.3916932551635428,0.019980036,0.179041103
483.408,2014,1/1/2014,6,31.387844,-81.280299,0.082899903,0.1140826046466827,0.8511329293251038,0.1900532859680284,337.6925964355469,50559.12891,-0.424938446,0.3383132436763568,0.023538509,0.1041095852851867
136.96,2015,1/1/2015,6,31.387844,-81.280299,0.097434807,0.1140826046466827,0.8511329293251038,0.1900532859680284,312.3719482421875,50559.12891,-0.392624239,0.3670690132883374,0.029840157,-0.008904105
196.336,2016,1/1/2016,6,31.387844,-81.280299,0.1170670831670044,0.1140826046466827,0.8511329293251038,0.1900532859680284,331.5717468261719,50559.12891,-0.40461042,0.377115999,0.098373516,-0.505753398
532.032,2017,1/1/2017,6,31.387844,-81.280299,0.1062975674117526,0.1140826046466827,0.8511329293251038,0.1900532859680284,328.1954345703125,50559.12891,-0.431016671,0.3659979270195766,0.053238553,-0.245342463
265.856,2018,1/1/2018,6,31.387844,-81.280299,0.1050805894632284,0.1140826046466827,0.8511329293251038,0.1900532859680284,330.45574951171875,50559.12891,-0.403314496,0.3600565557370639,0.026306799,0.063150696
